elapsed_s,lat_deg,lon_deg,yaw_rad,speed_mps,depth_m,alt_asf_m
20.13535566,39.00050196,-76.5,6.953425451e-12,3,0,60
20.18555785,39.00050331,-76.5,4.773395807e-13,3,0,60
20.23579558,39.00050466,-76.5,-8.251378865e-12,3,0,60
20.28597351,39.00050601,-76.5,-6.312967655e-12,3,0,60
20.33615546,39.00050736,-76.5,-4.443640484e-12,3,0,60
20.38632663,39.00050871,-76.5,-8.221632566e-12,3,0,60
20.43649482,39.00051006,-76.5,6.277355421e-12,3,0,60
20.48669494,39.00051142,-76.5,-2.092226346e-12,3,0,60
20.53687325,39.00051277,-76.5,-2.306929179e-12,3,0,60
20.58705141,39.00051412,-76.5,1.411064703e-12,3,0,60
20.63721876,39.00051547,-76.5,2.270676152e-13,3,0,60
20.68739717,39.00051682,-76.5,1.17068199e-11,3,0,60
20.73756798,39.00051817,-76.5,-1.460342924e-12,3,0,60
